"","Identification","MassFeature_Column","Rank","RankPercent","SampID","nmolinEnviroave","nmolCave","nmolNave","percentCave","percentNave","totalCmeasured_nM","totalNmeasured_nM","molFractionC","molFractionN"
"2377","N(e)-Acetyl-Lysine","N(e)-Acetyl-Lysine_X_HILIC",122,0.152777777777778,"U7_A",0.00522289621602384,0.0417831697281907,0.0104457924320477,0.000762689283881986,0.0010534280387301,249.011853782268,45.598697814529,0.000167795906474096,0.000229080937234996
"2378","Ornithine","Ornithine_X_HILIC",140,0.0277777777777778,"U7_A",0.0290428175827215,0.145214087913608,0.058085635165443,0.00265066603230154,0.00585776877424799,249.011853782268,45.598697814529,0.0005831613463694,0.00127384416550017
"2379","Propionyl-L-carnitine","Propionyl-L-carnitine_X_HILIC",60,0.583333333333333,"U7_A",0.00355370684593447,0.0355370684593447,0.00355370684593447,0.000648676045183717,0.00035838108571344,249.011853782268,45.598697814529,0.000142712356538728,7.79343932230047e-05
"2380","Sarcosine","Sarcosine_X_HILIC",100,0.305555555555556,"U7_A",0.55213277286218,1.65639831858654,0.55213277286218,0.0302350744484984,0.0556809976666175,249.011853782268,45.598697814529,0.0066518854160046,0.0121085206228467
"2381","Serine","Serine_X_HILIC",139,0.0347222222222222,"U7_A",0.108534824739103,0.32560447421731,0.108534824739103,0.0059434227916419,0.0109454240358111,249.011853782268,45.598697814529,0.00130758624246865,0.00238021763648963
"2382","Threonine","Threonine_X_HILIC",125,0.131944444444444,"U7_A",0.303733062521929,1.21493225008772,0.303733062521929,0.0221767715042297,0.0306306033200816,249.011853782268,45.598697814529,0.00487901371615038,0.00666100299086066
"2383","Tyrosine","Tyrosine_X_HILIC",50,0.652777777777778,"U7_A",0.259744996236425,2.33770496612783,0.259744996236425,0.0426713085230693,0.0261945337067795,249.011853782268,45.598697814529,0.00938792644052953,0.0056963248664014
"2384","Vitamin B3","Vitamin B3_X_HILIC",106,0.263888888888889,"U7_A",0.0266548855028037,0.159929313016822,0.0266548855028037,0.0029192704624858,0.00268806832420368,249.011853782268,45.598697814529,0.000642255822715419,0.000584553655703533
"2385","Adenosyl Homocysteine","Adenosyl Homocysteine_X_HILIC",142,0.0138888888888888,"U7_B",0.00153187658505863,0.0214462721908208,0.00919125951035175,0.000391469629651372,0.000926912011935433,181.194627606569,32.0036396916828,0.000118360419809948,0.000287194194126002
"2386","Adenosyl Methionine","Adenosyl Methionine_X_HILIC",126,0.125,"U7_B",0.0205850769178746,0.308776153768118,0.123510461507247,0.00563624696568557,0.0124556738107349,181.194627606569,32.0036396916828,0.00170411318396574,0.00385926296812252
"2387","Argininosuccinic Acid","Argininosuccinic Acid_X_HILIC",143,0.00694444444444442,"U7_B",0.000830560824036396,0.00830560824036396,0.00332224329614558,0.000151606458826737,0.000335038654310769,181.194627606569,32.0036396916828,4.58380491191938e-05,0.000103808295811085
"2388","Asparagine","Asparagine_X_HILIC",128,0.111111111111111,"U7_B",0.0457477576924946,0.182991030769978,0.0914955153849892,0.00334022763525808,0.00922705883269355,181.194627606569,32.0036396916828,0.00100991421868925,0.00285890968234989
"2389","Aspartic acid","Aspartic acid_X_HILIC",133,0.0763888888888888,"U7_B",0.340861966384595,1.36344786553838,0.340861966384595,0.0248877019848566,0.0343749461864255,181.194627606569,32.0036396916828,0.00752476982098419,0.010650725032165
"2390","beta-Alanine","beta-Alanine_X_HILIC",88,0.388888888888889,"U7_B",0.0974817234837999,0.2924451704514,0.0974817234837999,0.00533814928540084,0.00983075065387252,181.194627606569,32.0036396916828,0.00161398367222228,0.00304595741056083
"2391","Butyryl-L-carnitine","Butyryl-L-carnitine_X_HILIC",121,0.159722222222222,"U7_B",0.000112409940957679,0.00123650935053446,0.000112409940957679,2.25706292080619e-05,1.13362183297376e-05,181.194627606569,32.0036396916828,6.82420536893243e-06,3.51241115200069e-06
"2392","Carnitine","Carnitine_X_HILIC",16,0.888888888888889,"U7_B",0.0297227691922007,0.208059384345405,0.0297227691922007,0.00379781294438896,0.00299745554580483,181.194627606569,32.0036396916828,0.00114826464279707,0.00092873090306429
"2393","Citrulline","Citrulline_X_HILIC",123,0.145833333333333,"U7_B",0.0317973760029965,0.190784256017979,0.0953921280089896,0.0034824813087394,0.00962002097710665,181.194627606569,32.0036396916828,0.00105292446325855,0.00298066497835809
"2394","Creatine","Creatine_X_HILIC",85,0.409722222222222,"U7_B",0.01335195216622,0.0534078086648799,0.0400558564986599,0.000974879685033585,0.00403951759768656,181.194627606569,32.0036396916828,0.000294753820079285,0.00125160315778301
"2395","Cystathionine","Cystathionine_X_HILIC",134,0.0694444444444444,"U7_B",0.0170705505060568,0.119493853542397,0.0341411010121135,0.00218118161401864,0.00344303156636885,181.194627606569,32.0036396916828,0.000659477905723872,0.00106678806976402
"2396","Cytosine","Cytosine_X_HILIC",20,0.861111111111111,"U7_B",0.0527254444692504,0.210901777877002,0.158176333407751,0.00384969658800018,0.0159516270076393,181.194627606569,32.0036396916828,0.00116395160641813,0.00494244826312236
"2397","Dexpanthenol","Dexpanthenol_X_HILIC",140,0.0277777777777778,"U7_B",0.00163029721194719,0.0146726749075247,0.00163029721194719,0.000267827739988404,0.000164410771676804,181.194627606569,32.0036396916828,8.09774279808323e-05,5.0940993826114e-05
"2398","DMSP","DMSP_HILIC_X_HILIC",3,0.979166666666667,"U7_B",0.788097994116915,3.94048997058458,NA,0.0719277520915701,NA,181.194627606569,32.0036396916828,0.0217472781761533,NA
"2399","Glucosylglycerol","Glucosylglycerol_X_HILIC",135,0.0625,"U7_B",0.67477254234479,6.07295288110311,NA,0.1108526737935,NA,181.194627606569,32.0036396916828,0.0335161862209811,NA
"2400","Glutamine","Glutamine_X_HILIC",54,0.625,"U7_B",0.18747717915777,0.937385895788848,0.374954358315539,0.0171105778290897,0.0378130655824465,181.194627606569,32.0036396916828,0.00517336473035066,0.0117159911162537
"2401","Glycerophosphocholine","Glycerophosphocholine_X_HILIC",39,0.729166666666667,"U7_B",0.0195700726246182,0.156560580996946,0.0195700726246182,0.00285777929681925,0.00197358537965089,181.194627606569,32.0036396916828,0.000864046484517676,0.000611495217829995
"2402","Gonyol","Gonyol_X_HILIC",38,0.736111111111111,"U7_B",0.113337874971802,0.793365124802615,NA,0.0144816940128982,NA,181.194627606569,32.0036396916828,0.00437852454723581,NA
"2403","Homoserine","Homoserine_X_HILIC",136,0.0555555555555556,"U7_B",0.00547852041550759,0.0219140816620304,0.00547852041550759,0.000400008792020122,0.000552492982604638,181.194627606569,32.0036396916828,0.000120942226331416,0.000171184292420695
"2404","Choline","I104.1074R10.68_HILIC_X_HILIC",17,0.881944444444444,"U7_B",0.0648132080156449,0.324066040078224,0.0648132080156449,0.00591534097689516,0.00653622509234015,181.194627606569,32.0036396916828,0.0017884969568848,0.00202518240550273
"2405","Betaine","I118.0864R7.19_HILIC_X_HILIC",1,0.993055555555556,"U7_B",1.85189256727958,9.25946283639788,1.85189256727958,0.169017648152707,0.186758024130655,181.194627606569,32.0036396916828,0.0511023034110211,0.0578650611343076
"2406","Dimethylsulfonioacetate (DMS-Ac)","I121.032R8.27_HILIC_X_HILIC",8,0.944444444444444,"U7_B",0.178287609161927,0.713150436647708,NA,0.0130174948278276,NA,181.194627606569,32.0036396916828,0.00393582550469533,NA
"2407","Trimethylammonium Propionate (TMAP)","I132.102R9.3_HILIC_X_HILIC",4,0.972222222222222,"U7_B",NA,NA,NA,NA,NA,181.194627606569,32.0036396916828,NA,NA
"2408","Homarine","I138.0549R5.35_HILIC_X_HILIC",2,0.986111111111111,"U7_B",10.4447323208511,73.1131262459574,10.4447323208511,1.33457079158071,1.05332112957352,181.194627606569,32.0036396916828,0.403506037743619,0.326360764634076
"2409","Trigonelline","I138.055R7.72_HILIC_X_HILIC",5,0.965277777777778,"U7_B",0.153057223001887,1.07140056101321,0.153057223001887,0.0195568151469992,0.0154353794878869,181.194627606569,32.0036396916828,0.00591298194193458,0.00478249425616624
"2410","Ectoine","I143.0816R7.97_HILIC_X_HILIC",11,0.923611111111111,"U7_B",0.0320920051321858,0.192552030793115,0.0641840102643716,0.00351474939385797,0.0064727723138737,181.194627606569,32.0036396916828,0.00106268068395055,0.00200552221193304
"2411","Stachydrine hydrochloride","I144.1019R6.44_HILIC_X_HILIC",14,0.902777777777778,"U7_B",0.0176650915763836,0.123655641034685,0.0176650915763836,0.00225714882145672,0.00178147353533517,181.194627606569,32.0036396916828,0.000682446508862174,0.000551971330341356
"2412","Glutamic acid","I148.0605R12.12_HILIC_X_HILIC",24,0.833333333333333,"U7_B",5.77183146468353,28.8591573234176,5.77183146468353,0.526780763058879,0.582072555938234,181.194627606569,32.0036396916828,0.15927159488459,0.180349220285202
"2413","4-Hydroxyisoleucine","I148.0968R8.21_HILIC_X_HILIC",19,0.868055555555556,"U7_B",1.19641961704376,7.17851770226258,1.19641961704376,0.131033106422725,0.120655467632489,181.194627606569,32.0036396916828,0.0396177182352746,0.0373838609786215
"2414","Guanine","I152.0567R8.12_HILIC_X_HILIC",25,0.826388888888889,"U7_B",0.449694858107184,2.24847429053592,2.24847429053592,0.0410425359691866,0.226752147089141,181.194627606569,32.0036396916828,0.0124091664318992,0.0702568305416918
"2415","Betonicine","I160.0969R8.37_HILIC_X_HILIC",23,0.840277777777778,"U7_B",0.0147156505790012,0.103009554053008,0.0147156505790012,0.00188028537625965,0.00148403091760803,181.194627606569,32.0036396916828,0.000568502253149992,0.000459811781433896
"2416","Arginine","I175.119R17.83_HILIC_X_HILIC",46,0.680555555555556,"U7_B",0.204905220673018,1.22943132403811,0.819620882692071,0.0224414304183358,0.0826564020463969,181.194627606569,32.0036396916828,0.00678514225436965,0.0256102396661177
"2417","Arsenobetaine","I179.0048R7.02_HILIC_X_HILIC",58,0.597222222222222,"U7_B",0.00281226222220914,0.0140613111110457,NA,0.000256668208072534,NA,181.194627606569,32.0036396916828,7.76033555563094e-05,NA
"2418","Acetyl-L-carnitine","I204.1232R7.22_HILIC_X_HILIC",32,0.777777777777778,"U7_B",0.00619462490996499,0.0557516241896849,0.00619462490996499,0.00101766253266802,0.000624710055462383,181.194627606569,32.0036396916828,0.000307689167863957,0.000193560012849878
"2419","Deoxyadenosine","I252.1092R3.46_HILIC_X_HILIC",37,0.743055555555556,"U7_B",0.0159461011898037,0.159461011898037,0.0797305059490187,0.00291072232582574,0.00804059156403981,181.194627606569,32.0036396916828,0.000880053752169063,0.00249129495010967
"2420","Guanosine","I284.0991R8.89_HILIC_X_HILIC",119,0.173611111111111,"U7_B",0.0246792091960302,0.246792091960302,0.123396045980151,0.00450482060383145,0.0124441353348277,181.194627606569,32.0036396916828,0.00136202764519137,0.00385568788953151
"2421","Lysine","Lysine_X_HILIC",115,0.201388888888889,"U7_B",0.132099759956232,0.792598559737389,0.264199519912463,0.014467701513898,0.0266437595716481,181.194627606569,32.0036396916828,0.00437429393027243,0.00825529603687934
"2422","Methionine Sulfoxide","Methionine Sulfoxide_X_HILIC",129,0.104166666666667,"U7_B",0.0462214763954399,0.231107381977199,0.0462214763954399,0.00421851967686185,0.00466130258122629,181.194627606569,32.0036396916828,0.00127546486907441,0.00144425686705416
"2423","N(e)-Acetyl-Lysine","N(e)-Acetyl-Lysine_X_HILIC",117,0.1875,"U7_B",0.00614949131473039,0.0491959305178431,0.0122989826294608,0.000897998147594976,0.00124031692511706,181.194627606569,32.0036396916828,0.000271508770252631,0.00038429949680558
"2424","Ornithine","Ornithine_X_HILIC",141,0.0208333333333334,"U7_B",0.0337825454915149,0.168912727457574,0.0675650909830297,0.00308324925995864,0.00681374455254434,181.194627606569,32.0036396916828,0.000932217084406812,0.00211116896809049
"2425","Propionyl-L-carnitine","Propionyl-L-carnitine_X_HILIC",81,0.4375,"U7_B",0.00170815257961419,0.0170815257961419,0.00170815257961419,0.00031179771094009,0.000172262260953428,181.194627606569,32.0036396916828,9.42717012185995e-05,5.33736973691187e-05
"2426","Sarcosine","Sarcosine_X_HILIC",131,0.0902777777777778,"U7_B",0.0770496349609228,0.231148904882768,0.0770496349609228,0.00421927761541268,0.00777023345713219,181.194627606569,32.0036396916828,0.00127569403097682,0.00240752725949939
"2427","Serine","Serine_X_HILIC",139,0.0347222222222222,"U7_B",0.101873971924437,0.305621915773312,0.101873971924437,0.00557867106770794,0.010273696240867,181.194627606569,32.0036396916828,0.00168670517338358,0.00318319956435807
"2428","Threonine","Threonine_X_HILIC",132,0.0833333333333334,"U7_B",0.0940611527370347,0.376244610948139,0.0940611527370347,0.00686778276409424,0.0094857959597655,181.194627606569,32.0036396916828,0.00207646670278263,0.00293907673137189
"2429","Tyrosine","Tyrosine_X_HILIC",63,0.5625,"U7_B",0.156070553242627,1.40463497918364,0.156070553242627,0.0256395111562435,0.0157392651515356,181.194627606569,32.0036396916828,0.0077520785121375,0.0048766501168674
"2430","Vitamin B3","Vitamin B3_X_HILIC",114,0.208333333333333,"U7_B",0.0132569914704979,0.0795419488229876,0.0132569914704979,0.00145191933453175,0.0013369293536202,181.194627606569,32.0036396916828,0.000438986242990041,0.000414233868341644
"2431","Adenosyl Homocysteine","Adenosyl Homocysteine_X_HILIC",143,0.00694444444444442,"U8_A",0.00104898032878698,0.0146857246030177,0.00629388197272185,0.000268065942666064,0.000634719843961461,195.480397270101,36.098364978049,7.51263288191806e-05,0.000174353657750125
"2432","Adenosyl Methionine","Adenosyl Methionine_X_HILIC",128,0.111111111111111,"U8_A",0.0346123234878575,0.519184852317863,0.207673940927145,0.00947694312788155,0.0209433179636088,195.480397270101,36.098364978049,0.00265594330463985,0.00575300130777195
"2433","Argininosuccinic Acid","Argininosuccinic Acid_X_HILIC",142,0.0138888888888888,"U8_A",0.00144474046846155,0.0144474046846155,0.00577896187384619,0.000263715768921865,0.000582791637136566,195.480397270101,36.098364978049,7.39071788597456e-05,0.00016008929704601
"2434","Asparagine","Asparagine_X_HILIC",126,0.125,"U8_A",0.0850841780963175,0.34033671238527,0.170168356192635,0.00621233776988299,0.0171609879177728,195.480397270101,36.098364978049,0.00174102732109254,0.00471401838548955
"2435","Aspartic acid","Aspartic acid_X_HILIC",137,0.0486111111111112,"U8_A",0.340515630147007,1.36206252058803,0.340515630147007,0.0248624145843317,0.0343400191757772,195.480397270101,36.098364978049,0.00696777037293426,0.00943299316614674
"2436","beta-Alanine","beta-Alanine_X_HILIC",80,0.444444444444444,"U8_A",0.155720322433353,0.46716096730006,0.155720322433353,0.00852732489960681,0.0157039453845657,195.480397270101,36.098364978049,0.00238980979077186,0.00431377771619421
"2437","Butyryl-L-carnitine","Butyryl-L-carnitine_X_HILIC",125,0.131944444444444,"U8_A",0.000117010221663812,0.00128711243830193,0.000117010221663812,2.34943129070884e-05,1.1800143370695e-05,195.480397270101,36.098364978049,6.5843555480578e-06,3.24142718749075e-06
"2438","Carnitine","Carnitine_X_HILIC",16,0.888888888888889,"U8_A",0.0359851743389969,0.251896220372978,0.0359851743389969,0.0045979888356633,0.00362900104265801,195.480397270101,36.098364978049,0.00128860092311418,0.000996864383217329
"2439","Citrulline","Citrulline_X_HILIC",121,0.159722222222222,"U8_A",0.0436778931278853,0.262067358767312,0.131033679383656,0.00478364775787295,0.0132143686348987,195.480397270101,36.098364978049,0.00134063242364505,0.00362990621495838
"2440","Creatine","Creatine_X_HILIC",46,0.680555555555556,"U8_A",0.00678316523429148,0.0271326609371659,0.0203494957028745,0.000495266153204694,0.00205218794905955,195.480397270101,36.098364978049,0.000138799906875961,0.000563723473770869
"2441","Cystathionine","Cystathionine_X_HILIC",135,0.0625,"U8_A",0.0297389266475618,0.208172486532933,0.0594778532951236,0.00379987745569751,0.00599816995715244,195.480397270101,36.098364978049,0.00106492768298038,0.00164766058881867
"2442","Cytosine","Cytosine_X_HILIC",29,0.798611111111111,"U8_A",0.0365303877392287,0.146121550956915,0.109591163217686,0.00266723041320303,0.0110519527246557,195.480397270101,36.098364978049,0.000747499764669571,0.00303590379465461
"2443","Dexpanthenol","Dexpanthenol_X_HILIC",140,0.0277777777777778,"U8_A",0.00238874423920565,0.0214986981528509,0.00238874423920565,0.00039242658719427,0.000240897966842039,195.480397270101,36.098364978049,0.000109978793030308,6.61731976131944e-05
"2444","DMSP","DMSP_HILIC_X_HILIC",3,0.979166666666667,"U8_A",0.741023710393593,3.70511855196797,NA,0.0676313988019853,NA,195.480397270101,36.098364978049,0.0189539135571149,NA
"2445","Glucosylglycerol","Glucosylglycerol_X_HILIC",141,0.0208333333333334,"U8_A",0.405825235988695,3.65242712389826,NA,0.0666695955734933,NA,195.480397270101,36.098364978049,0.0186843651583723,NA
"2446","Glutamine","Glutamine_X_HILIC",40,0.722222222222222,"U8_A",0.41785393716263,2.08926968581315,0.83570787432526,0.0381364939729328,0.0842787287540601,195.480397270101,36.098364978049,0.0106878731319865,0.023150851148894
"2447","Glycerophosphocholine","Glycerophosphocholine_X_HILIC",38,0.736111111111111,"U8_A",0.0328253058341214,0.262602446672971,0.0328253058341214,0.00479341498745931,0.00331033741772099,195.480397270101,36.098364978049,0.00134336972064839,0.000909329435116578
"2448","Gonyol","Gonyol_X_HILIC",45,0.6875,"U8_A",0.119269092110362,0.834883644772533,NA,0.0152395525111809,NA,195.480397270101,36.098364978049,0.00427093282207192,NA
"2449","Homoserine","Homoserine_X_HILIC",129,0.104166666666667,"U8_A",0.0249565755703011,0.0998263022812045,0.0249565755703011,0.00182217987516801,0.00251679866582303,195.480397270101,36.098364978049,0.000510671676931736,0.000691349195052932
"2450","Choline","I104.1074R10.68_HILIC_X_HILIC",12,0.916666666666667,"U8_A",0.134689567669433,0.673447838347166,0.134689567669433,0.0122927832642225,0.0135830544241058,195.480397270101,36.098364978049,0.00344509141454549,0.00373118194553511
"2451","Betaine","I118.0864R7.19_HILIC_X_HILIC",1,0.993055555555556,"U8_A",1.62466267587999,8.12331337939993,1.62466267587999,0.148278938730285,0.163842544965711,195.480397270101,36.098364978049,0.0415556418589415,0.0450065446694864
